user,text 
raul_tollbasket,"RT @jals2010: @SpeakerMcCarthy As Speaker in Name Only (SINO), Kevin McCarthyism believes in empowering the NRA so that parents remain terr…"
bttr_as1,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/0f6rNKce5k
angelofmercy911,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/saYWmpjNxK
DangerGirl6,RT @DevinCow: @SpeakerMcCarthy @Santos4Congress killed a dog and you rewarded him with two committees
FalcnCruzr,RT @ChidiNwatu: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChr…
Babs4963,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/GyT4wbO8UR
JamesB3313,@SpeakerMcCarthy Bologna. You want to dismantle the public school system and funnel the taxpayers’ money to private… https://t.co/loGlAjhjXY
FalcnCruzr,RT @TruthJustis4USA: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @R…
theJoejoe2022,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ycv7itABF3
italiantnt,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/F9PugOAnWU
doctorharr18,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/2Ief1Str4G
Papitotrump45,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/1dzOZYqliS
purrfection2015,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/XbmmK83mhw
JoelMellor1,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/rzekELasVq
SSL68278391,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/hzEHwaA5Y0
FalcnCruzr,RT @Murp1953Tim: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepCh…
angelofmercy911,RT @Fuzzy_Fuzzbutt: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Re…
angelofmercy911,RT @ChidiNwatu: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChr…
jmreycroft,"RT @NidiaGraceBlue: @SpeakerMcCarthy As a parent, I have nothing but the highest regard for teachers whose dedication and commitment to pre…"
angelofmercy911,RT @Murp1953Tim: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepCh…
AluxXes,"RT @jdkahler: @SpeakerMcCarthy You are at the point that you lie whenever you speak. Including this lie. Better stop lying so much, Donnie…"
theJoejoe2022,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/3sQs0LXGvy
AluxXes,RT @JimWrig08299591: @SpeakerMcCarthy https://t.co/yoIB48Tl3R
dragonflyinc,@SpeakerMcCarthy https://t.co/plx7wT04Hc
FalcnCruzr,RT @cathyob1: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChris…
AluxXes,RT @ChidiNwatu: @SpeakerMcCarthy You asked George Santos not to resign. You’re going to sit Marjorie Taylor Greene in key House committees.…
AluxXes,RT @DHartung13: @SpeakerMcCarthy Shame on you. You &amp; your corrupt @GOP are a huge threat to our country.  You're a SPINO - Speaker in Name…
DonotInnovate,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/6PU6v1UB8V
Patisinvegas,@SpeakerMcCarthy Weaker Speaker
nem56,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/xyqWyADd8F
lindadrakequack,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/eboTKWidFS
hint_linda,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/cgdgvZKJpo
AluxXes,RT @mikkadu: @SpeakerMcCarthy @CNNPolitics @foxnewspolitics @NBCPolitics @MSNBC @DNC @DOJCrimDiv @FBI @CapitalpoliceLS Lol 😆 is this a paro…
Babs4963,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/HLkA2eNuqy
AluxXes,RT @BellaRisttaa: @SpeakerMcCarthy You speaker McCarthy refused to tell the truth about conman trump and election fraud.  Look at yourself…
Blondie41958,@SpeakerMcCarthy WHY BREAKING: Hakeem Jeffries has nominated Adam Schiff and Eric Swalwell back to the House Intell… https://t.co/LlUbPWCyfW
DVa_inNC,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/QmFJGAlF9e
Cbrucell752,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/KHniEQm1FR
AluxXes,RT @ZaleskiLuke: @SpeakerMcCarthy Trump has taken over the House of Representatives so he can thwart oversight against him. He is stealing…
skier017,"@SpeakerMcCarthy And this is why you are a weak leader. Biden admitted Quid Pro Quo, irresponsible with classified… https://t.co/I12vwJK8Fq"
D2BtheTeach,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/unEqwJQuzH
MenchacaTina,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/JUGdO4B3I6
AluxXes,RT @JimWrig08299591: @SpeakerMcCarthy https://t.co/hVdEo256to
EducationDiva10,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/FNDdE8nkX8
PipkinDebbie,"RT @McCainSuzanne: @SpeakerMcCarthy You've always had a choice, however, we're not paying for your kid's private school."
jmreycroft,RT @athens481: @SpeakerMcCarthy The Speaker did not say anything about his support for public education. Parents already have the right to…
PipkinDebbie,"RT @shoathree: @SpeakerMcCarthy And when it comes to Private Schools, I don't trust them either to teach TRUE history &amp; not white wash it o…"
Stargat8,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/gfgtuurMOu
AluxXes,RT @debbiez49: @SpeakerMcCarthy @GOPChairwoman https://t.co/cNqfAcEJ0f
tmontgo8,@SpeakerMcCarthy 😂
PipkinDebbie,RT @regcar76: @SpeakerMcCarthy Sounds like someone is on the school voucher train.  How much money have they given you kev??
bierhere,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/HjC92KO0xn
PipkinDebbie,"RT @janesnage: @SpeakerMcCarthy We do not want vouchers, public ed money going to private schools. Many charters do not provide appropriate…"
jmreycroft,RT @kdander222: @SpeakerMcCarthy 23 January 2023  Since you're bringing up the subject of education.  A good first start is following your…
harleymutte,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ExJauC5jcr
AluxXes,RT @PresidntTicTac: @SpeakerMcCarthy https://t.co/fRwYqr1uQG
PipkinDebbie,"RT @ParodyBlue: @SpeakerMcCarthy We also should have a voice in what our children can read, and not have that choice dictated by extremists."
NotTodayLuv,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/PFm4rvFHTh
AluxXes,RT @MaTTFLaMMaBLe: @SpeakerMcCarthy This is the part where Kevin McCarthy has to fellate everyone who made him speaker. https://t.co/lYFsst…
PipkinDebbie,RT @dreed415: @SpeakerMcCarthy But that's not what this is about.
PipkinDebbie,"RT @DrAMPhD: @SpeakerMcCarthy By the way Kevin, true patriotic parent tell their kids: ""Don't ever commit TREASON against US government and…"
davidprops,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/lG5DcHSKus
SAStanleyNOFO,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/EkMZ71Julg
PipkinDebbie,RT @MurphyFergusonn: @SpeakerMcCarthy Keep Republicans away from education. https://t.co/MoEEcRTtJE
PipkinDebbie,"RT @NidiaGraceBlue: @SpeakerMcCarthy As a parent, I have nothing but the highest regard for teachers whose dedication and commitment to pre…"
DDitz057,@SpeakerMcCarthy I'm just wondering Mr. McCarthy... what does your wife think of your relationship with a newly div… https://t.co/C5YSEjfQGp
AluxXes,@SpeakerMcCarthy https://t.co/slTTvL4boz
ultraJackee,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ykihrQaRFp
PipkinDebbie,"RT @Melissa89582905: @SpeakerMcCarthy Parents should have a voice in education and they do, public, private or homeschooling. School vouche…"
FranciscoDeluxx,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/KM7TCQ3Y0S
davidsongc,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/8WU0YQR4o0
Klswartz1,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/xNKPGEFcMF
colleen184,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/SoCJk7D2Vh
Syrinx2011,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ouUrXKVBWD
PipkinDebbie,@SpeakerMcCarthy You are so out of touch .
MenchacaTina,RT @SandyShriver9: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Rep…
keithlb,"@SpeakerMcCarthy Is that why you want to cut funding for public education, because parents should not only choose w… https://t.co/3Q9lutfkQF"
EsoOrc,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/jt8mjf6dze
FxlrShawn,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/zEctOT1PtS
AluxXes,RT @ZaleskiLuke: @SpeakerMcCarthy Republicans won’t do anything but try to get trump elected now that they’ve taken the house. Nothing to i…
PipkinDebbie,"RT @steveclark414: @SpeakerMcCarthy More avoiding the issues you campaigned on, but also, more pandering to a thin slice of the electorate…"
KarolinaVoit,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/2H6BwHCH54
charmanning20,@SpeakerMcCarthy BS
athens481,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/lifCw1Red8
eviebauer727,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/XdjRV7Z9oj
BUWolverine,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ZGKw3bI8fe
RickWritesNow,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/M1ZvCYaIpI
Mari9383,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/GGGxQ3SI1t
MedievalMetal12,@SpeakerMcCarthy Your party is taking its dying gasps.
OpinesSrp,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/98V0ao743Y
PawPawPAE,RT @LeoNickens: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChr…
Soonerswagon2,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/Jonbnt1tfQ
jeffreydog111,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/TPTtU6WC7J
Aleeraks,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/otesiTccVc
Kleinow_recruit,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ItAqsHh7XR
JoeMarino2017,@SpeakerMcCarthy @Jim_Jordan  But ..but . .   We will investigate #HunterBidensLaptop https://t.co/PQvLpMG28q
ColoNATIVE2nd,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/oIr7wVLAFr
KatieJo48212322,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/hXZrIsi7ne
O1dGimletEye,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/FCPVIbuZws
ablatt22,RT @SandyShriver9: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Rep…
ReliableRip,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/bG3NDnptfs
Splady1,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/DJpfATPWSI
CindyLuHu45,@SpeakerMcCarthy IMPEACH 46
BourbonRich69,"@SpeakerMcCarthy Republicans don't care about children, please stop lying speaker in name only"
rickkeen,@SpeakerMcCarthy @RepMichaelGuest What a bunch of crap.  The man voted to block EVERY ethics investigation into all… https://t.co/hutLLXsw7P
kleytoncooper,RT @kdander222: @SpeakerMcCarthy 23 January 2023  Since you're bringing up the subject of education.  A good first start is following your…
DperryP,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/kfC0GNjntV
RickGregor2,@SpeakerMcCarthy https://t.co/hchyPDXGDy
rruu73,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/8GZjwCQi7U
ChefjparkJohn,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/wyUGres7Rr
xjmason,@SpeakerMcCarthy Ever heard of school boards?
AubreeLane3,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/O894S85lpF
jaqsher,@SpeakerMcCarthy Did you just pray for Ukraine?! WTF?!
PennyGood10,RT @SandyShriver9: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Rep…
more_air_a,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/eRCEdhuhXd
PennyGood10,RT @SandyShriver9: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Rep…
Cynicism123,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/PiBsU0gD1u
TheTNVet,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/59lkwLBR5l
resister4life1,RT @llofaith: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChris…
JorgeRo23826564,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/Oxjq7eBLJu
PennyGood10,RT @llofaith: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChris…
PennyGood10,RT @MadeInTheUSANJ: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Re…
PennyGood10,RT @SandyShriver9: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Rep…
VETVETNH,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/Zrr2Qp6DrW
harleymutte,@SpeakerMcCarthy https://t.co/cGzD6zCMK0
PennyGood10,RT @ChidiNwatu: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChr…
resister4life1,RT @DCelesteSpencer: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @R…
OsirisLynn,RT @Winelover3384: @SpeakerMcCarthy https://t.co/V2cCdmjOhd
resister4life1,RT @Fuzzy_Fuzzbutt: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Re…
SuzeOK405,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/pIL8tDY4qw
satariilovesme,@SpeakerMcCarthy https://t.co/BSpVJ9jVT8
TheeJoeBraxton,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/Q6bw8SQvKw
jmreycroft,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/DBwDy0sn2s
wewebb,@SpeakerMcCarthy For 67 senators to override the will of the voters it has to be a major offense. Something so bad… https://t.co/PvRYVfmWqJ
stephen_barrett,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ESjbClu34W
bpConcNH,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/hafpakJZdS
toot_rudy,"@SpeakerMcCarthy Then you would have pursued impeachment in the Orange MESSiah’s case, both times."
Margare27963434,@SpeakerMcCarthy do something!!!!!! https://t.co/6u3CBDfQPr
Flipmode1975,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/NpTCKrW7OI
resister4life1,RT @MadeInTheUSANJ: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Re…
OctaviusAugust7,RT @PopularLiberal: @SpeakerMcCarthy I agree with Ted Cruz https://t.co/FG16gmMLOy
