user,text 
MaryDonbs,@POTUS https://t.co/U0x9jqaz4x
takealukhere,"@POTUS Ah, just launder another 100 billion or so and turn up the printing presses as you always do Crooked Joe https://t.co/bTCPDeXuXh"
DawnLin95122942,@POTUS Ummmmmm. NOT!
Nulmuertri,@POTUS Calling out republicans again? Its almost like our president wants to divide people based off of political opinion.
channon_marla,@POTUS   To President Biden: Station the USA Army underneath the streets especially at 5th Street and St. John Stre… https://t.co/DspN3vj0p2
truthbandit69,@POTUS They can try to make horrible situations sound like they are doing good lol
confusedbytwits,@POTUS Strategic oil reserves are not to be used to get re-elected….it’s for a true emergency….gasoline prices on t… https://t.co/xcY4HhzK4O
THEFACTORYSPEED,@POTUS Where is this affordable internet
LarryST79399980,@POTUS Joe Biden just stop the dam lies
BlackLogic13,RT @MidnightMitch: @POTUS You should see the people shitting on the streets. Breathtaking! https://t.co/LJA36QSBgv
leislgirl,RT @snitstwits: @POTUS Raise a cup of woke... https://t.co/8D38icmOyD
BengalsIran,@POTUS تو یک عروسک خیمه شب بازی
Kelly98006382,@POTUS Lol fact checking going the other way now! 😂
cfspaceman,@POTUS We have plenty of oil in the ground let oil companies get drill leases and maybe don't cancel any more pipel… https://t.co/nn1pJakU8c
FriendoTx,RT @erinamunson: @POTUS Record inflation.  Record crime.  Record illegal immigration.  Expensive groceries.  Expensive gas.  Expensive util…
TimthePizzaGuy1,@POTUS Ya that’s not what the reserve is used for. Your failed energy policies caused this not Putin .
Habijack,@POTUS Your administration has been nothing but a crisis from day 1
sactyb,"@POTUS Lie, gaslight, blame, propaganda…Funny how you tell us all the problems you created and then how you’re goin… https://t.co/AfucdeowRH"
buttonboarder,@POTUS @TuckerCarlson @Potus pushes his #Y2K (2000) grift! #GWB deactivates 100s of @USPS ofcs. #DiFi buys the real… https://t.co/fUXJHOVkaz
DancinRic,@POTUS Dude you are literally lying right now. You are lying to Americans...while you and your son are being invest… https://t.co/dl4hRZ9W4Q
17Patriotgirl,@POTUS All you know how to do is lie!!!!
jkomarek316,@POTUS The best days will be when you are no longer president
FriendoTx,@POTUS no country should have a fraud serving as an elected president https://t.co/F8J7GhC8Km
ThomasBeyer,"@POTUS It’s a choice and many other options exist, like adoption.  A fetus is a new human and is the product of TWO… https://t.co/8IcqkhkPgN"
sp4c3fly,@POTUS @elonmusk will take care of this....
GeorgiaPolitico,"@POTUS We need another stimulus check and an extended child tax credit. Come on Democrats, we thought you cared abo… https://t.co/rfTjWdrmje"
Dkoranada,@POTUS 🤪🤪🤪 It’s already up enough in the last two years and now you’re going to blame the Republicans
TiggidyShack,"RT @TommyPigott: @POTUS No parent should be forced to choose between paying for food, gas, or rent, but that's exactly what Biden's inflati…"
sean53750952,@POTUS Funny!! Didn’t you and the dems cause inflation?  Don’t lie again now
ThomasBeyer,"@POTUS It’s a choice and many other options exist, like adoption.  A fetus is a new human and is the product of TWO… https://t.co/eQZwmebZkJ"
mcdonald84_tim,@POTUS You're going to have to figure out how to manipulate people by other means! https://t.co/8jdSi5WB1f
Liane85766714,"@POTUS Dear Mr. President,   You said your going to bring jobs back to America. Well I have a favor."
RealGamingInc1,@POTUS Who is paying for this
MachelleLbartr1,@POTUS You mean your war
GLOATINGTRUTH,@POTUS https://t.co/pLnK5Fy4UV
JAQ_86,@POTUS Shut your mouth.
wal96052130,@POTUS Get rid of the filibuster.
ThomasBeyer,@POTUS But mass killing via abortion ok? Why the double standard? New fetuses are humans too!! Not worthy of protec… https://t.co/E69sBpYpuX
TomDeitrick,"@POTUS Yes indeed, that's why this never happened.  Kids do not need wifi at all to do homework."
neo007_1999,@POTUS Holy crap just stop talking already
RobWar19,@POTUS You mean your proxy war due to those damn biolabs and baby factories in Ukraine not to mention history's big… https://t.co/j0GcCZ87xR
maddmol,@POTUS https://t.co/PoT8iw7XsZ
monta_tim,@POTUS Gas lighting is up apparently...
sweet_dude96,@POTUS Which country will probably outlive the others?  (Not necessarily which one you *want* to.)
ShaneWh0,@POTUS I have to question the validity of the food sales tax as I have not seen any proposals that tax unprepared f… https://t.co/OExpwq3WKO
JacenT1D,RT @halomancer1: @POTUS this is cool and good. can we also have free insulin too please?
DanielA93033084,@POTUS While u spend our money supporting Ukrainian people.
tcarlin00,"@POTUS He means they want to control your electric panel. Welcome to ""building back better"""
CatScanJohn,"@POTUS If you didn’t cancel the Keystone pipeline, we wouldn’t be in this predicament"
ECOuteSvp,@POTUS Keep cooking the planet. Well done
JamesMitchem85,"@POTUS @SharylAttkisson Funny, haven't heard of anywhere near where my folks live."
Fitny4,@POTUS Soon this go way higher if China ends Covid19 measures.  Waking up China  economy will boost west inflation… https://t.co/zSry7oJZEt
InRangeTV,@POTUS Lol
ledzepnow1,@POTUS Fool prices are going up... You caused this and many other destructive moves to kill America... Volunteer to… https://t.co/ts3rDFVIkH
itsmarekbruh,@POTUS Gay
screamcustoms,"@POTUS Hey, whoever is writing these tweets for the President: Affordable according to who? And why do you guys thi… https://t.co/nAxwScPMcG"
ThomasBeyer,"@POTUS Abortion is a choice &amp; many other options exist, like adoption.   ➡️ A fetus is a new human and is the produ… https://t.co/7TRyglVtqd"
tumpwon,RT @gizmothegrrreat: @POTUS https://t.co/QGOjCkLNKf
tugboatdaddy,@POTUS You used our #strategicreserve for @dnc campaign financing.
dwigt45012,@POTUS i just paid $6/gallon for gas. thanks buddy
Kenwhite4444,"@POTUS Well as the Russians would say, ""Propoganda""!!"
MsMMM64,@POTUS You drained the reserves because you killed our energy industry...stop blaming Putin
mich89233963,@POTUS https://t.co/xA5oG5zetZ
LSecuritas,@POTUS Who gives a crap. Everything else is still up and declining gas prices don't make that any less painful
scalpcollecter,@POTUS Paid for by us citizens who have to pay for our own internet and poorer people via taxes. You're spending or… https://t.co/TPOAbqvAxD
ChrisCoolyard,"@POTUS You shrank our economy 20%, restarted Cold War at a more expensive rate , opened the border , lost so many j… https://t.co/meBrog9M8r"
Libertarian_XXX,@POTUS I think inflation tackled you while you were busy sniffing minors.
Desotroyaaa,@POTUS Make books great again
wal96052130,@POTUS Get rid of the filibuster.
Marepobudcloyd,"@POTUS Thursday night $3.20 for gas, Friday morning $3.14 for gas, Friday afternoon $3.40 for gas.. what happened?"
MattForgeron,@POTUS Chut Pedocriminel
arthrighteous1,"@POTUS I’m pretty sure they are proposing a national sales tax to replace income tax, property tax, gas tax, capita… https://t.co/AQzrif2XOp"
FiehlerCeleste,@POTUS No parent should be labeled as a domestic terrorist for protecting their child. We do not co-parent with the… https://t.co/cPOmZ4gIck
MoonieStarling,@POTUS do something about the damn guns already.
budda_neo,"@POTUS Как Шольц хотел бы поступить с Зеленским, если бы не было давления западного сообщества. https://t.co/BMv51OgS5p"
Shadenr02,@POTUS That's cool. But how bout we spend money on something like a bullet train network across America?
ZenAdamy,@POTUS seems like a legitimate concern and it has been aired by cable as a strategic blunting point that led to the… https://t.co/dj9cp55suM
CodeRedMAGA,@POTUS No child should have to use the internet to do their homework.
mrbernie8119,@POTUS Really? Write me a check because I haven't seen it.
boilerbacker85,@POTUS @SharylAttkisson You left out the part where we sold some of it to China.
Kevin_MichaelD,@POTUS Now do the price of groceries.
lunamind27,@POTUS Prices started rising as soon as you took office because you shut down our pipelines among other things. Sto… https://t.co/BmKRPhRqkE
PureJavascript,"RT @OnomyAlex: @POTUS Your government is my biggest expense.  Please stop trying to ""help"""
g46r1,RT @LPNational: @POTUS No parent should have to go into debt for a carton of eggs.   Abolish the Federal Reserve.
DerekTh55537591,@POTUS Why are prices up 20 cents in the last 2 weeks
JLGreerT,"@POTUS I’m Ridin with Biden but sir, gas prices in Georgia have jumped .67 cents per gallon since January 1."
USDBroke,@POTUS There is no one calling for unity anymore. It's divisive rhetoric on both sides. Both calling each other the… https://t.co/nizgSMO7AH
tidefanpaul,@POTUS 🖕
MorganKolberg,@POTUS Liar
Native2theUSA,@POTUS No child should be given an assignment that requires the internet from outside the school.
ThomWilliamson,@POTUS And the number of documents mishandled is rising.
Spence__NFT,"@POTUS https://t.co/rdZXM5Azrb  one of these days, hopefully soon."
DerekTh55537591,@POTUS So prices go up and it’s not your fault there’s nothing you can do about it but they drop and your taking cr… https://t.co/jRj0vta1VG
mich89233963,@POTUS Shoot Me !!!!!!!!! https://t.co/1OhKMdndUF
schlichtig_mike,"RT @aubrey_huff: @POTUS Lower it down to Trump gas prices &amp; give each American a $10,000 dollar “I fucked up gas prices” check or shut the…"
ThomasBeyer,"@POTUS Didn’t you cancel #XL on your first day of office ie secure oil from us here in 🇨🇦, you hypocrite?"
BobbieF0522,@POTUS Bahahahahaha Biden got corrected by facts.
fuckDemsliberal,@POTUS There are only so many gallons of the Strategic Reserves remaining.  You have weakened America with every po… https://t.co/At78BDpn6H
Nulmuertri,@POTUS I just want to have a cabin in the woods and raise chickens. The dream fades more every day.
_Alaska_Nina,"@POTUS @joncoopertweets I remember this.  😠👁️👁️ If you needed something printed, forget it. 😮👀  Yay! President Bide… https://t.co/AwCXEAA4Jl"
Dukedowndabayou,@POTUS You said you didn't have anything to do with fas prices. Your administration takes credit and lies to the point of rediculous.
schlichtig_mike,RT @TimRunsHisMouth: @POTUS And still nearly double what they were under Trump...
Stephw4444,@POTUS Oh shut up! I’m so sick of all your lies!! You are possibly the most corrupt person in America!
mich89233963,@POTUS A 10 https://t.co/RnCD2tGH7U
Joeyakajoe87,"@POTUS Diesel isn’t, truckers need diesel to transport goods high diesel high cost of transportation high cost for goods"
DavidFosterIRL,@POTUS https://t.co/sFVHC3o5Wo
DortheEngholm,@POTUS 🤡🤡🤡🌎
LeslieHaines6,@POTUS SAVE THE WOLVES AND WILDLIFE
JoshuaIsaiah85,@POTUS Do you ever tell the truth?
AliBaba56222873,@POTUS https://t.co/jXr5NWtp2w
JBorg324,@POTUS #QuestionAuthoritiveFigures #DontFeedTheFeds
screamcustoms,"RT @Magner4Freedom: @POTUS Like everything the government gives you, this will disappoint you and leave you broke."
Leon08963057,@POTUS Not here. Still double what it was when you took office.
Rafe1883,@POTUS Mr President selling our resources to China and other nations dose us no good. President Trump purchased tha… https://t.co/CKrYAIP16Q
Coyotesgrl,"RT @aubrey_huff: @POTUS Lower it down to Trump gas prices &amp; give each American a $10,000 dollar “I fucked up gas prices” check or shut the…"
mommypdx21,@POTUS Why did I just pay 50$ for like 6 items that would have cost me 20$ not long ago? What you say and what you… https://t.co/syUfuCPv0s
ReaganTowery,"@POTUS Speaking of parents and Wi-Fi……. How’s about releasing Hunter’s laptop, ay there Big Guy???"
NotAFan67274940,@POTUS That’s what gas prices WERE!!!
bigmuddy07,@POTUS Bwahahahaha 😂 😂 😝
CeraKatherine,@POTUS Just bring back the New Deal. When those policies were in place was the only time that the public wasn't bei… https://t.co/QY0eXUC3JK
JoeRuss32592286,@POTUS Yes but it eliminates the need for the irs    It taxes you on what you spend not your income.   It tracks yo… https://t.co/E3XTNV9rrI
ChairmanCom,@POTUS This is hate speech designed to promote violence against Republicans.
perrywayne7,"@POTUS Drill everywhere, anything else is lip service."
ItalianOrlando1,@POTUS #JokePresident
MillennialsRule,@POTUS Send #Ukraine all the tanks &amp; planes now! Stop #genocide 🚩🆘
Charles48250437,@POTUS You missed me Joe I’m next to some of your government documents.
DJ71823882,@POTUS Time for Joe and the Hoe to GO
TurutaYasuko,@POTUS アメリカは雪がふっていませんか??新潟市はふって防風ですつもってきました人が出入りが無理なくらいです観光はいけませんですあまりソナタも無理わしないでくださいすべりますよー！！車も止まるくらいです近くのガソリンスタンド… https://t.co/MrUByy31kq
